STD-ID,SUB-ID,REGIS-TYPE,CREDIT,SEC,GRADE,YEAR,SEMESTER
64…274,1403117,C,3,700,B,65,0
64…276,1403117,C,3,700,D+,65,0
64…278,1387103,C,3,700,A,65,0
64…278,1403117,C,3,700,C+,65,0
64…281,1387103,C,3,700,A,65,0
64…281,1403117,C,3,700,D,65,0
64…282,1387102,C,3,700,B+,65,0
64…282,1403117,C,3,700,D,65,0
64…283,1387103,C,3,700,A,65,0
64…283,1403117,C,3,700,D,65,0
64…284,3751111,C,3,700,A,65,0
64…284,1403117,C,3,700,C,65,0
64…288,1403117,C,3,700,D,65,0
64…290,3751111,C,3,700,A,65,0
64…290,1403117,C,3,700,C,65,0
64…291,1403117,C,3,700,C+,65,0
64…292,1387103,C,3,700,A,65,0
64…292,1371111,C,1,700,B+,65,0
64…292,1403117,C,3,700,D+,65,0
64…293,3751111,C,3,700,A,65,0
64…293,1403117,C,3,700,D+,65,0
64…295,1387103,C,3,700,A,65,0
64…295,1403117,C,3,700,C,65,0
64…297,1387103,C,3,700,B+,65,0
64…297,1403117,C,3,700,D+,65,0
64…298,1387103,C,3,700,A,65,0
64…298,1403117,C,3,700,D+,65,0
64…299,1387103,C,3,700,A,65,0
64…299,1403117,C,3,700,C,65,0
64…301,1387103,C,3,700,B+,65,0
64…301,1403117,C,3,700,C,65,0
64…302,1387103,C,3,700,A,65,0
64…302,1371111,C,1,700,B+,65,0
64…302,1403117,C,3,700,C+,65,0
64…305,1403117,C,3,700,D+,65,0
64…306,1387102,C,3,700,A,65,0
64…306,1403117,C,3,700,C,65,0
64…307,1387103,C,3,700,A,65,0
64…307,1403117,C,3,700,D,65,0
64…308,1403117,C,3,700,D,65,0
64…313,1387102,C,3,700,B,65,0
64…313,1403117,C,3,700,C,65,0
64…314,1403117,C,3,700,C+,65,0
64…315,1387103,C,3,700,A,65,0
64…315,1403117,C,3,700,C,65,0
64…319,1387103,C,3,700,A,65,0
64…319,1403117,C,3,700,C+,65,0
64…321,1387102,C,3,700,A,65,0
64…321,1403117,C,3,700,C,65,0
64…322,3751111,C,3,700,A,65,0
64…322,1403117,C,3,700,D+,65,0
64…323,1387103,C,3,700,A,65,0
64…323,1403117,C,3,700,D,65,0
64…324,1387103,C,3,700,A,65,0
64…324,1403117,C,3,700,C,65,0
64…326,1387103,C,3,700,A,65,0
64…326,1403117,C,3,700,C,65,0
64…327,1387103,C,3,700,A,65,0
64…327,1403117,C,3,700,C,65,0
64…328,1403117,C,3,700,C+,65,0
64…329,1387103,C,3,700,A,65,0
64…329,1403117,C,3,700,C+,65,0
64…331,1403117,C,3,700,C+,65,0
64…332,1403117,C,3,700,D+,65,0
64…335,1403117,C,3,700,D+,65,0
64…336,1403117,C,3,700,B+,65,0
64…337,1403117,C,3,700,C,65,0
