STD-ID,SUB-ID,REGIS-TYPE,CREDIT,SEC,GRADE,YEAR,SEMESTER
64…275,2032303,C,3,700,A,66,0
64…275,2032304,C,2,700,A,66,0
64…276,2032303,C,3,700,A,66,0
64…276,2032304,C,2,700,A,66,0
64…283,3751111,C,3,700,A,66,0
64…287,2032303,C,3,700,A,66,0
64…287,2032304,C,2,700,A,66,0
64…290,2032303,C,3,700,A,66,0
64…290,2032304,C,2,700,A,66,0
64…294,2032303,C,3,700,A,66,0
64…294,1403117,C,3,700,C+,66,0
64…297,1200101,C,3,700,A,66,0
64…297,2728102,C,3,700,B,66,0
64…298,2032303,C,3,700,A,66,0
64…298,3751111,C,3,700,A,66,0
64…315,2032303,C,3,700,A,66,0
64…315,2032304,C,2,700,A,66,0
64…320,2728102,C,3,700,A,66,0
64…320,1417168,C,3,700,A,66,0
64…325,2032303,C,3,700,A,66,0
64…325,2032304,C,2,700,A,66,0
64…327,2032303,C,3,700,A,66,0
64…327,3751111,C,3,700,A,66,0
64…334,2728102,C,3,700,A,66,0
64…334,2032303,C,3,700,A,66,0
