STD-ID,SUB-ID,REGIS-TYPE,CREDIT,SEC,GRADE,YEAR,SEMESTER
62…147,2204224,C,1,712,C+,64,1
62…147,1355209,C,3,700,D,64,1
62…147,2204231,C,3,700,D,64,1
62…147,2204381,C,1,712,D,64,1
62…147,2204311,C,3,700,D+,64,1
62…147,2204351,C,3,700,D+,64,1
62…147,2204321,C,3,700,F,64,1
62…147,2204271,C,3,700,W,64,1
62…148,1175168,C,1,714,A,64,1
62…148,1999041,C,3,702,A,64,1
62…148,2204224,C,1,712,B,64,1
62…148,2204321,C,3,700,B+,64,1
62…148,2204361,C,3,700,B+,64,1
62…148,2204351,C,3,700,C,64,1
62…148,2204381,C,1,712,C,64,1
62…148,2204311,C,3,700,C+,64,1
62…148,1355209,C,3,700,W,64,1
62…149,1200101,C,3,700,A,64,1
62…149,2204351,C,3,700,B,64,1
62…149,2204311,C,3,700,C,64,1
62…149,2204361,C,3,700,C,64,1
62…149,2204381,C,1,712,C,64,1
62…149,1355209,C,3,702,C+,64,1
62…149,2204321,C,3,700,D+,64,1
62…150,1175168,C,1,714,A,64,1
62…150,1999041,C,3,702,B+,64,1
62…150,2204224,C,1,712,C,64,1
62…150,2204381,C,1,712,C,64,1
62…150,2204351,C,3,700,C+,64,1
62…150,2204311,C,3,700,D,64,1
62…150,2204361,C,3,700,D,64,1
62…150,2204321,C,3,700,D+,64,1
62…150,1355209,C,3,700,W,64,1
62…152,1999041,C,3,702,A,64,1
62…152,2204321,C,3,700,A,64,1
62…152,2204381,C,1,711,A,64,1
62…152,2204311,C,3,700,B,64,1
62…152,2204351,C,3,700,B,64,1
62…152,1355209,C,3,702,B+,64,1
62…152,2204224,C,1,711,C+,64,1
62…152,2204231,C,3,700,C+,64,1
62…153,2714101,C,3,700,A,64,1
62…153,1355209,C,3,702,B+,64,1
62…153,2204321,C,3,700,B+,64,1
62…153,2204351,C,3,700,B+,64,1
62…153,2204381,C,1,712,B+,64,1
62…153,2204224,C,1,711,C,64,1
62…153,2204311,C,3,700,D,64,1
62…153,2204361,C,3,700,D+,64,1
62…155,1200101,C,3,700,A,64,1
62…155,2204321,C,3,700,B,64,1
62…155,2204351,C,3,700,B,64,1
62…155,1355209,C,3,702,B+,64,1
62…155,2204361,C,3,700,C,64,1
62…155,2204311,C,3,700,F,64,1
62…156,3600012,C,3,700,A,64,1
62…156,1175168,C,1,711,A,64,1
62…156,2204224,C,1,711,B,64,1
62…156,2204351,C,3,700,B,64,1
62…156,2204321,C,3,700,B+,64,1
62…156,2204311,C,3,700,C,64,1
62…156,2204231,C,3,700,D,64,1
62…156,2204271,C,3,700,D,64,1
62…156,2204381,C,1,711,D,64,1
62…157,2204311,C,3,700,A,64,1
62…157,1175168,C,1,714,A,64,1
62…157,1999041,C,3,702,A,64,1
62…157,2204381,C,1,712,A,64,1
62…157,2204224,C,1,712,B+,64,1
