STD-ID,SUB-ID,REGIS-TYPE,CREDIT,SEC,GRADE,YEAR,SEMESTER
62…147,2714101,C,3,700,B+,65,1
62…147,2204452,C,3,700,C+,65,1
62…147,2204321,C,3,700,C+,65,1
62…147,2204462,C,3,700,D,65,1
62…147,2204271,C,3,700,F,65,1
62…147,1175121,C,1,712,W,65,1
62…147,2204495,C,2,700,W,65,1
62…147,2204361,C,3,700,W,65,1
62…148,2204390,C,1,700,A,65,1
62…148,2738473,C,3,700,A,65,1
62…148,2204431,C,3,700,B,65,1
62…148,1371111,C,1,701,B+,65,1
62…148,1355209,C,3,702,C,65,1
62…148,2204452,C,3,700,C,65,1
62…148,2204462,C,3,700,D+,65,1
62…149,2204452,C,3,700,A,65,1
62…149,1371111,C,1,700,A,65,1
62…149,1131111,C,3,700,A,65,1
62…149,2204495,C,2,700,A,65,1
62…149,2204224,C,1,711,B,65,1
62…149,2204481,C,3,700,B,65,1
62…149,2204433,C,3,700,B+,65,1
62…149,2204462,C,3,700,C+,65,1
62…149,1417267,C,3,700,D,65,1
62…150,2204390,C,1,700,A,65,1
62…150,2738473,C,3,700,A,65,1
62…150,2204481,C,3,700,C,65,1
62…150,1355209,C,3,702,C+,65,1
62…150,2204431,C,3,700,D+,65,1
62…150,2204462,C,3,700,D+,65,1
62…152,2204452,C,3,700,A,65,1
62…152,1371111,C,1,701,A,65,1
62…152,2999038,C,3,700,A,65,1
62…152,2204433,C,3,700,A,65,1
62…152,2204495,C,2,700,A,65,1
62…152,2204462,C,3,700,C,65,1
62…152,2204271,C,3,700,C,65,1
62…152,2204361,C,3,700,C+,65,1
62…153,2204390,C,1,700,A,65,1
62…153,2738473,C,3,700,A,65,1
62…153,2717011,C,3,700,A,65,1
62…153,2204481,C,3,700,B,65,1
62…153,2204462,C,3,700,C+,65,1
62…153,2204431,C,3,700,D+,65,1
62…155,1131111,C,3,700,A,65,1
62…155,2204495,C,2,700,A,65,1
62…155,2204224,C,1,712,C+,65,1
62…155,1371111,C,1,700,C+,65,1
62…155,2204433,C,3,700,C+,65,1
62…155,2204462,C,3,700,D,65,1
62…155,2204311,C,3,700,D+,65,1
62…155,2204431,C,3,700,D+,65,1
62…155,2204381,C,1,712,F,65,1
62…156,2999037,C,3,700,A,65,1
62…156,2738473,C,3,700,A,65,1
62…156,2204495,C,2,700,A,65,1
62…156,2204452,C,3,700,B,65,1
62…156,2204481,C,3,700,C,65,1
62…156,2204433,C,3,700,C+,65,1
62…156,2204361,C,3,700,D+,65,1
62…157,2204390,C,1,700,A,65,1
62…157,2204452,C,3,700,A,65,1
62…157,2738473,C,3,700,A,65,1
62…157,2204462,C,3,700,B,65,1
62…157,2204433,C,3,700,B,65,1
62…158,2204390,C,1,700,A,65,1
62…158,2999037,C,3,700,A,65,1
62…158,2738473,C,3,700,A,65,1
62…158,2204462,C,3,700,B,65,1
62…158,2204452,C,3,700,B+,65,1
62…158,2204431,C,3,700,C+,65,1
62…158,2204361,C,3,700,D+,65,1
62…159,2204390,C,1,700,A,65,1
62…159,2204431,C,3,700,A,65,1
62…159,2204452,C,3,700,A,65,1
62…159,1371111,C,1,701,A,65,1
62…159,2999038,C,3,700,A,65,1
62…159,2204433,C,3,700,B,65,1
62…159,2204462,C,3,700,B+,65,1
62…159,1355209,C,3,702,D+,65,1
62…160,2204390,C,1,700,A,65,1
62…160,2738473,C,3,700,A,65,1
62…160,1371111,C,1,703,A,65,1
