STD-ID,SUB-ID,REGIS-TYPE,CREDIT,SEC,GRADE,YEAR,SEMESTER
62…147,2204272,C,1,711,A,63,2
62…147,2204281,C,3,700,A,63,2
62…147,2204222,C,1,711,B+,63,2
62…147,1417267,C,3,700,B+,63,2
62…147,1355103,C,3,708,C,63,2
62…147,1208111,C,3,701,C+,63,2
62…147,2204172,C,1,712,D,63,2
62…147,2204241,C,3,700,D+,63,2
62…147,2204223,C,3,700,D+,63,2
62…148,2204222,C,1,711,A,63,2
62…148,2204272,C,1,711,A,63,2
62…148,1208111,C,3,701,B,63,2
62…148,2204241,C,3,700,B,63,2
62…148,2204223,C,3,700,B,63,2
62…148,2204281,C,3,700,B+,63,2
62…148,2204232,C,3,700,C+,63,2
62…148,1355103,C,3,708,D+,63,2
62…149,2204272,C,1,711,A,63,2
62…149,2204222,C,1,711,B,63,2
62…149,2204281,C,3,700,B+,63,2
62…149,1417168,C,3,702,C,63,2
62…149,2204232,C,3,700,C,63,2
62…149,1208111,C,3,700,C+,63,2
62…149,2204241,C,3,700,C+,63,2
62…149,2204223,C,3,700,W,63,2
62…150,2204222,C,1,711,A,63,2
62…150,2204272,C,1,711,A,63,2
62…150,2204281,C,3,700,B,63,2
62…150,2204241,C,3,700,B,63,2
62…150,1371111,C,1,711,B+,63,2
62…150,1355103,C,3,708,C,63,2
62…150,1208111,C,3,701,C+,63,2
62…150,2204223,C,3,700,C+,63,2
62…150,2204232,C,3,700,D+,63,2
62…152,1999012,C,3,700,A,63,2
62…152,2204222,C,1,712,A,63,2
62…152,2204272,C,1,711,A,63,2
62…152,2204281,C,3,700,B+,63,2
62…152,1208111,C,3,701,B+,63,2
62…152,2204223,C,3,700,C,63,2
62…152,2204241,C,3,700,C+,63,2
62…152,2204172,C,1,712,F,63,2
62…153,1371111,C,1,711,A,63,2
62…153,1175165,C,1,717,A,63,2
62…153,2204272,C,1,711,A,63,2
62…153,1208111,C,3,701,B,63,2
62…153,2204222,C,1,712,B+,63,2
62…153,1417267,C,3,700,B+,63,2
62…153,2204281,C,3,700,B+,63,2
62…153,2204241,C,3,700,C,63,2
62…153,2204232,C,3,700,C,63,2
62…153,2204223,C,3,700,D+,63,2
62…155,2204222,C,1,711,A,63,2
62…155,2204272,C,1,711,A,63,2
62…155,1999012,C,3,700,B,63,2
62…155,1208111,C,3,701,C+,63,2
62…155,2204241,C,3,700,D,63,2
62…155,2204223,C,3,700,W,63,2
62…155,2204232,C,3,700,W,63,2
62…155,2204281,C,3,700,W,63,2
62…156,1371111,C,1,702,A,63,2
62…156,2714101,C,3,700,A,63,2
62…156,2204272,C,1,711,A,63,2
62…156,2204222,C,1,712,B,63,2
62…156,2204281,C,3,700,B,63,2
62…156,1417168,C,3,702,C+,63,2
62…156,1208111,C,3,701,C+,63,2
62…156,2204172,C,1,712,D,63,2
62…156,2204241,C,3,700,D+,63,2
62…156,2204223,C,3,700,D+,63,2
62…157,2204222,C,1,711,A,63,2
62…157,1371111,C,1,711,A,63,2
62…157,2204272,C,1,711,A,63,2
62…157,2204281,C,3,700,A,63,2
62…157,1208111,C,3,701,B,63,2
62…157,2204241,C,3,700,B,63,2
62…157,2204232,C,3,700,B+,63,2
62…157,2204223,C,3,700,B+,63,2
62…157,1355103,C,3,708,C,63,2
62…158,2204222,C,1,712,A,63,2
62…158,2204272,C,1,711,A,63,2
62…158,2717011,C,3,701,B,63,2
62…158,1417267,C,3,700,B,63,2
62…158,2204281,C,3,700,B,63,2
62…158,1371111,C,1,711,B+,63,2
62…158,2204241,C,3,700,C,63,2
62…158,1208111,C,3,701,C+,63,2
62…158,2204223,C,3,700,D,63,2
62…159,2204222,C,1,711,A,63,2
62…159,2204272,C,1,711,A,63,2
62…159,1208111,C,3,701,B,63,2
62…159,2204232,C,3,700,B,63,2
62…159,2204281,C,3,700,B+,63,2
62…159,1417267,C,3,700,C+,63,2
62…159,2204241,C,3,700,C+,63,2
62…159,2204223,C,3,700,C+,63,2
62…160,2204272,C,1,711,A,63,2
62…160,2204232,C,3,700,B,63,2
62…160,2204222,C,1,711,B+,63,2
62…160,1417267,C,3,700,B+,63,2
62…160,2204281,C,3,700,B+,63,2
62…160,1208111,C,3,701,B+,63,2
62…160,2204241,C,3,700,C,63,2
62…160,2204223,C,3,700,C+,63,2
62…161,1371111,C,1,711,A,63,2
62…161,1175165,C,1,717,A,63,2
62…161,2204272,C,1,711,A,63,2
62…161,1417267,C,3,700,B,63,2
62…161,2204281,C,3,700,B,63,2
62…161,2204223,C,3,700,B,63,2
62…161,2204222,C,1,712,B+,63,2
62…161,2204241,C,3,700,C,63,2
62…161,2204232,C,3,700,C+,63,2
62…161,1208111,C,3,701,D+,63,2
62…162,1999213,C,3,703,A,63,2
62…162,2204222,C,1,711,A,63,2
62…162,2204272,C,1,711,A,63,2
62…162,1208111,C,3,701,B,63,2
62…162,2204241,C,3,700,B,63,2
62…162,2204232,C,3,700,B,63,2
62…162,2204223,C,3,700,B,63,2
62…162,2204281,C,3,700,B+,63,2
62…164,2204272,C,1,711,A,63,2
62…164,1417267,C,3,700,B,63,2
62…164,2204281,C,3,700,B,63,2
62…164,2204222,C,1,711,B+,63,2
62…164,1371111,C,1,711,B+,63,2
62…164,2204241,C,3,700,C,63,2
62…164,2204223,C,3,700,C,63,2
62…164,1208111,C,3,701,C+,63,2
62…164,2204232,C,3,700,F,63,2
62…166,1175114,C,1,711,A,63,2
62…166,2204222,C,1,711,A,63,2
62…166,2204272,C,1,711,A,63,2
62…166,1417267,C,3,700,B,63,2
62…166,2204281,C,3,700,B,63,2
62…166,1208111,C,3,700,C+,63,2
62…166,2204241,C,3,700,C+,63,2
62…166,2204232,C,3,700,D+,63,2
62…166,2204223,C,3,700,F,63,2
62…167,2204222,C,1,712,A,63,2
62…167,1371111,C,1,702,A,63,2
62…167,1459101,C,3,700,A,63,2
62…167,2204272,C,1,711,A,63,2
62…167,2204223,C,3,700,A,63,2
62…167,2204241,C,3,700,B,63,2
62…167,1208111,C,3,700,B+,63,2
62…167,2204232,C,3,700,C,63,2
62…167,2204281,C,3,700,C+,63,2
62…168,2204222,C,1,712,A,63,2
62…168,1175165,C,1,717,A,63,2
62…168,2204272,C,1,711,A,63,2
62…168,1417267,C,3,700,B,63,2
62…168,2204281,C,3,700,B,63,2
62…168,1208111,C,3,701,B,63,2
62…168,1371111,C,1,711,B+,63,2
62…168,2204232,C,3,700,C,63,2
62…168,2204223,C,3,700,C,63,2
62…168,2204241,C,3,700,C+,63,2
62…169,2204222,C,1,712,A,63,2
62…169,1371111,C,1,711,A,63,2
62…169,2204272,C,1,711,A,63,2
62…169,1208111,C,3,700,B,63,2
62…169,1417267,C,3,700,B,63,2
62…169,2204281,C,3,700,C+,63,2
62…169,2204241,C,3,700,C+,63,2
62…169,2204232,C,3,700,D+,63,2
62…169,2204223,C,3,700,F,63,2
62…170,2204272,C,1,711,A,63,2
62…170,2204222,C,1,711,B,63,2
62…170,1417267,C,3,700,B,63,2
62…170,2204281,C,3,700,B,63,2
62…170,1208111,C,3,701,B,63,2
62…170,2204241,C,3,700,D,63,2
62…170,2204223,C,3,700,D,63,2
62…170,2204232,C,3,700,W,63,2
62…171,2204222,C,1,711,A,63,2
62…171,2204272,C,1,711,A,63,2
62…171,2204281,C,3,700,B,63,2
62…171,1417267,C,3,700,C+,63,2
62…171,1208111,C,3,701,C+,63,2
62…171,2204241,C,3,700,C+,63,2
62…171,2204232,C,3,700,C+,63,2
62…171,2204223,C,3,700,D+,63,2
62…172,1999012,C,3,700,A,63,2
62…172,2204222,C,1,712,A,63,2
62…172,2204272,C,1,711,A,63,2
62…172,2204281,C,3,700,B,63,2
62…172,1208111,C,3,701,B,63,2
62…172,1417168,C,3,702,C,63,2
62…172,2204241,C,3,700,C,63,2
62…172,2204223,C,3,700,C,63,2
62…172,2204172,C,1,712,D,63,2
62…173,2204222,C,1,712,A,63,2
62…173,1371111,C,1,702,A,63,2
62…173,2204272,C,1,711,A,63,2
62…173,1208111,C,3,700,B,63,2
62…173,1459101,C,3,700,B+,63,2
62…173,1417168,C,3,702,C,63,2
62…173,2204281,C,3,700,C,63,2
62…173,2204241,C,3,700,C,63,2
