STD-ID,SUB-ID,REGIS-TYPE,CREDIT,SEC,GRADE,YEAR,SEMESTER
60…1,001420114,C,1,727,A,62,2
60…1,002204497,C,1,700,A,62,2
60…1,002204371,C,3,700,B,62,2
60…1,002204341,C,3,700,B,62,2
60…1,002204372,C,3,700,C,62,2
60…1,002204232,C,3,700,C,62,2
60…1,002204412,C,3,700,C+,62,2
60…1,002206111,C,3,701,D+,62,2
60…2,002204497,C,1,700,A,62,2
60…2,002204371,C,3,700,B,62,2
60…2,002204451,C,3,700,B,62,2
60…2,002204341,C,3,700,B,62,2
60…2,002204372,C,3,700,C,62,2
60…2,002204471,C,3,700,C,62,2
60…2,002206111,C,3,701,C+,62,2
60…3,002717011,C,3,702,A,62,2
60…3,002204497,C,1,700,A,62,2
60…3,002204341,C,3,700,C,62,2
60…3,002204422,C,3,700,C,62,2
60…3,002204372,C,3,700,D,62,2
60…3,002204371,C,3,700,D,62,2
60…3,002206111,C,3,701,D,62,2
60…3,001355113,C,3,706,D,62,2
60…4,001459101,C,3,701,A,62,2
60…4,002204431,C,3,700,B,62,2
60…4,002204371,C,3,700,B,62,2
60…4,002204497,C,1,700,B+,62,2
60…4,002204372,C,3,700,C,62,2
60…4,002206111,C,3,701,C,62,2
60…4,002204341,C,3,700,C+,62,2
60…4,002204412,C,3,700,C+,62,2
60…5,002204451,C,3,700,B,62,2
60…5,002206111,C,3,701,B+,62,2
60…5,002204497,C,1,700,B+,62,2
60…5,002204372,C,3,700,C,62,2
60…5,002204471,C,3,700,C,62,2
60…5,002204341,C,3,700,C,62,2
60…5,002204371,C,3,700,C+,62,2
60…6,001459101,C,3,701,A,62,2
60…6,002204497,C,1,700,A,62,2
60…6,002204371,C,3,700,B,62,2
60…6,002206111,C,3,701,B,62,2
60…6,002204341,C,3,700,B,62,2
60…6,002204412,C,3,700,B,62,2
60…6,002204372,C,3,700,B+,62,2
60…6,002204431,C,3,700,B+,62,2
60…7,002204497,C,1,700,A,62,2
60…7,002204371,C,3,700,B,62,2
60…7,002204341,C,3,700,B,62,2
60…7,002204232,C,3,700,C,62,2
60…7,002204372,C,3,700,C+,62,2
60…7,002204451,C,3,700,C+,62,2
60…7,002204412,C,3,700,C+,62,2
60…7,002206111,C,3,701,D+,62,2
60…8,002204497,C,1,700,A,62,2
60…8,002204461,C,3,700,B,62,2
60…8,002204371,C,3,700,B+,62,2
60…8,002204451,C,3,700,B+,62,2
60…8,001420111,C,3,701,C,62,2
60…8,002204341,C,3,700,C+,62,2
60…8,002204372,C,3,700,D+,62,2
