STD-ID,SUB-ID,REGIS-TYPE,CREDIT,SEC,GRADE,YEAR,SEMESTER
60…1,003751111,C,3,700,B+,61,1
60…1,001355112,C,3,701,C,61,1
60…1,001403114,C,1,721,C,61,1
60…1,001403117,C,3,703,C+,61,1
60…1,002204271,C,3,700,D+,61,1
60…1,002204221,C,3,700,D+,61,1
60…1,002204231,C,3,700,F,61,1
60…1,001417267,C,3,702,W,61,1
60…2,001175163,C,1,712,A,61,1
60…2,001999141,C,3,702,B+,61,1
60…2,002204271,C,3,700,B+,61,1
60…2,002204231,C,3,700,C,61,1
60…2,001403114,C,1,722,C+,61,1
60…2,001355113,C,3,700,D+,61,1
60…2,002204221,C,3,700,D+,61,1
60…2,001417267,C,3,702,D+,61,1
60…3,003751111,C,3,700,B+,61,1
60…3,002204171,C,3,700,C,61,1
60…3,002204221,C,3,700,C,61,1
60…3,001403117,C,3,703,C+,61,1
60…3,002204231,C,3,700,D,61,1
60…3,001355112,C,3,718,D+,61,1
60…3,001403114,C,1,721,D+,61,1
60…3,001417267,C,3,702,W,61,1
60…4,001999141,C,3,702,A,61,1
60…4,001175114,C,1,711,A,61,1
60…4,002204231,C,3,700,C,61,1
60…4,001403114,C,1,721,C,61,1
60…4,001355112,C,3,719,C+,61,1
60…4,002204271,C,3,700,C+,61,1
60…4,002204221,C,3,700,C+,61,1
60…4,001417267,C,3,702,C+,61,1
60…5,001507102,C,1,700,A,61,1
60…5,001403114,C,1,722,B,61,1
60…5,001175163,C,1,713,B+,61,1
60…5,001507101,C,1,700,B+,61,1
60…5,002204271,C,3,700,C,61,1
60…5,002204231,C,3,700,C,61,1
60…5,002204221,C,3,700,C+,61,1
60…5,001417267,C,3,702,D,61,1
60…5,001355112,C,3,715,W,61,1
60…6,001999141,C,3,702,A,61,1
60…6,001175114,C,1,711,A,61,1
60…6,002204221,C,3,700,B+,61,1
60…6,002204271,C,3,700,C,61,1
60…6,001403114,C,1,721,C,61,1
60…6,001355112,C,3,719,C+,61,1
60…6,001417267,C,3,702,C+,61,1
60…6,002204231,C,3,700,D+,61,1
60…7,001175114,C,1,711,A,61,1
60…7,001355112,C,3,700,C,61,1
60…7,001403114,C,1,721,C+,61,1
60…7,002204271,C,3,700,D,61,1
60…7,002204221,C,3,700,D+,61,1
60…7,001403117,C,3,703,D+,61,1
60…7,002204231,C,3,700,F,61,1
60…7,001417267,C,3,702,F,61,1
60…8,002204231,C,3,700,A,61,1
60…8,002204271,C,3,700,B+,61,1
60…8,002204221,C,3,700,B+,61,1
60…8,001403117,C,3,703,C,61,1
60…8,003751111,C,3,700,C+,61,1
60…8,001355112,C,3,718,D+,61,1
60…8,001403114,C,1,721,D+,61,1
60…8,001417267,C,3,702,D+,61,1
60…9,001175163,C,1,712,A,61,1
60…9,001507102,C,1,700,A,61,1
60…9,001999141,C,3,702,A,61,1
60…9,001507101,C,1,700,B+,61,1
60…9,001417267,C,3,702,C,61,1
60…9,002204221,C,3,700,C+,61,1
60…9,001403114,C,1,722,C+,61,1
60…9,001355113,C,3,700,D+,61,1
60…9,002204271,C,3,700,D+,61,1
60…9,002204231,C,3,700,D+,61,1
60…10,001175121,C,1,712,A,61,1
60…10,002204271,C,3,700,B,61,1
60…10,002204231,C,3,700,B,61,1
60…10,002204221,C,3,700,B,61,1
60…10,001403114,C,1,722,C,61,1
60…10,001355113,C,3,700,D,61,1
60…10,001417267,C,3,702,D,61,1
60…10,001403117,C,3,703,D+,61,1
60…11,001175121,C,1,712,A,61,1
60…11,002204231,C,3,700,B,61,1
60…11,001417267,C,3,702,B,61,1
60…11,002204221,C,3,700,B+,61,1
60…11,002204271,C,3,700,C,61,1
60…11,001403114,C,1,721,C,61,1
60…11,001355112,C,3,700,C+,61,1
60…11,001403117,C,3,703,C+,61,1
60…12,001175163,C,1,712,A,61,1
60…12,001507101,C,1,700,A,61,1
60…12,001507102,C,1,700,A,61,1
60…12,001999141,C,3,702,A,61,1
60…12,002204221,C,3,700,A,61,1
60…12,001417267,C,3,702,A,61,1
60…12,001355113,C,3,700,B,61,1
60…12,002204231,C,3,700,B+,61,1
60…12,001403114,C,1,722,B+,61,1
60…12,002204271,C,3,700,C,61,1
60…13,001175163,C,1,711,A,61,1
60…13,001999141,C,3,702,A,61,1
60…13,002204271,C,3,700,C,61,1
60…13,002204221,C,3,700,C,61,1
60…13,001417267,C,3,702,C,61,1
60…13,002204231,C,3,700,D,61,1
60…13,001355112,C,3,700,D+,61,1
60…13,001403114,C,1,721,D+,61,1
60…14,001355113,C,3,700,A,61,1
60…14,001175114,C,1,711,A,61,1
60…14,002204231,C,3,700,A,61,1
60…14,002204221,C,3,700,A,61,1
60…14,001403114,C,1,722,A,61,1
60…14,001417267,C,3,702,A,61,1
60…14,001403117,C,3,703,A,61,1
60…14,002204271,C,3,700,B+,61,1
60…15,001175163,C,1,712,A,61,1
60…15,002204271,C,3,700,A,61,1
60…15,002204221,C,3,700,B,61,1
60…15,001999141,C,3,702,B+,61,1
60…15,001417267,C,3,702,C,61,1
60…15,002204231,C,3,700,C+,61,1
60…15,001403114,C,1,722,C+,61,1
60…15,001355113,C,3,700,D+,61,1
60…16,001175165,C,1,711,A,61,1
60…16,001355113,C,3,715,B,61,1
60…16,001403117,C,3,703,B,61,1
60…16,001403114,C,1,721,C,61,1
60…16,001417267,C,3,702,C,61,1
60…16,002204271,C,3,700,C+,61,1
60…16,002204221,C,3,700,C+,61,1
60…16,002204231,C,3,700,D+,61,1
60…17,002204271,C,3,700,A,61,1
60…17,002204221,C,3,700,A,61,1
60…17,001403117,C,3,703,B,61,1
60…17,003751111,C,3,700,B+,61,1
60…17,002204231,C,3,700,B+,61,1
60…17,001417267,C,3,702,C,61,1
60…17,001355112,C,3,718,C+,61,1
60…17,001403114,C,1,721,C+,61,1
60…18,001175114,C,1,711,B+,61,1
60…18,001355112,C,3,700,C,61,1
60…18,001403114,C,1,721,C,61,1
60…18,002204221,C,3,700,C+,61,1
60…18,002204231,C,3,700,D,61,1
60…18,002204271,C,3,700,D+,61,1
60…18,001417267,C,3,702,D+,61,1
60…19,002204221,C,3,700,A,61,1
60…19,002204271,C,3,700,B,61,1
60…19,001355113,C,3,700,B+,61,1
60…19,001403114,C,1,721,C,61,1
60…19,001417267,C,3,702,C,61,1
60…19,002204231,C,3,700,C+,61,1
60…20,001175163,C,1,713,A,61,1
60…20,001355113,C,3,715,A,61,1
60…20,001371111,C,1,711,A,61,1
60…20,001403114,C,1,722,B,61,1
60…20,001417267,C,3,702,B,61,1
60…20,001403117,C,3,703,B,61,1
60…20,002204271,C,3,700,B+,61,1
60…20,002204221,C,3,700,B+,61,1
60…20,002204231,C,3,700,C+,61,1
60…21,001999141,C,3,702,A,61,1
60…21,002204271,C,3,700,A,61,1
60…21,001175114,C,1,711,A,61,1
60…21,002204231,C,3,700,A,61,1
60…21,002204221,C,3,700,A,61,1
60…21,001417267,C,3,702,A,61,1
60…21,001355112,C,3,719,B,61,1
60…21,001403114,C,1,721,B+,61,1
60…23,001175163,C,1,712,A,61,1
60…23,001999141,C,3,702,A,61,1
60…23,001403114,C,1,721,B,61,1
60…23,002204271,C,3,700,B+,61,1
60…23,002204221,C,3,700,B+,61,1
60…23,001355113,C,3,700,C+,61,1
60…23,002204231,C,3,700,C+,61,1
60…23,001417267,C,3,702,C+,61,1
60…24,001355113,C,3,715,A,61,1
60…24,001175165,C,1,711,A,61,1
60…24,002204221,C,3,700,A,61,1
60…24,001403117,C,3,703,B,61,1
60…24,001417267,C,3,702,C,61,1
60…24,002204271,C,3,700,C+,61,1
60…24,002204231,C,3,700,C+,61,1
60…24,001403114,C,1,721,C+,61,1
60…25,001175121,C,1,712,A,61,1
60…25,001417267,C,3,702,A,61,1
60…25,002204271,C,3,700,B,61,1
60…25,002204221,C,3,700,B,61,1
60…25,001403114,C,1,722,B,61,1
60…25,001403117,C,3,703,B,61,1
60…25,002204231,C,3,700,C,61,1
60…25,001355113,C,3,700,C+,61,1
60…26,002204231,C,3,700,A,61,1
60…26,003751111,C,3,700,B,61,1
60…26,002204271,C,3,700,B,61,1
60…26,001403114,C,1,721,B,61,1
60…26,001355113,C,3,700,B+,61,1
60…26,002204221,C,3,700,C+,61,1
60…26,001403117,C,3,703,C+,61,1
60…26,001417267,C,3,702,D+,61,1
60…27,001175165,C,1,711,A,61,1
60…27,001355112,C,3,718,B,61,1
60…27,002204231,C,3,700,B,61,1
60…27,002204221,C,3,700,B,61,1
60…27,002204271,C,3,700,B+,61,1
60…27,001403114,C,1,721,C,61,1
60…27,001403117,C,3,703,C+,61,1
60…27,001417267,C,3,702,D+,61,1
60…28,003751111,C,3,700,B,61,1
60…28,001355112,C,3,718,B+,61,1
60…28,001403114,C,1,721,C,61,1
60…28,001403117,C,3,703,C,61,1
60…28,002204271,C,3,700,D+,61,1
60…28,002204231,C,3,700,D+,61,1
60…28,002204221,C,3,700,D+,61,1
60…28,001417267,C,3,702,D+,61,1
60…30,001175163,C,1,712,A,61,1
60…30,001507101,C,1,700,A,61,1
60…30,001507102,C,1,700,A,61,1
60…30,001999141,C,3,702,A,61,1
60…30,001355113,C,3,700,B,61,1
60…30,001403114,C,1,722,B+,61,1
60…30,002204231,C,3,700,C,61,1
60…30,001417267,C,3,702,C,61,1
60…30,002204271,C,3,700,C+,61,1
60…30,002204221,C,3,700,C+,61,1
60…31,001175163,C,1,712,A,61,1
60…31,001999141,C,3,702,A,61,1
60…31,002204221,C,3,700,B,61,1
60…31,001355113,C,3,700,B+,61,1
60…31,001403114,C,1,721,B+,61,1
60…31,002204271,C,3,700,C,61,1
60…31,001417267,C,3,702,C,61,1
60…31,002204231,C,3,700,D,61,1
60…32,001355113,C,3,700,A,61,1
60…32,001175114,C,1,711,B+,61,1
60…32,001403114,C,1,722,B+,61,1
60…32,002204271,C,3,700,C,61,1
60…32,002204221,C,3,700,C+,61,1
60…32,001417267,C,3,702,D,61,1
60…32,002204231,C,3,700,D+,61,1
60…33,001175163,C,1,713,A,61,1
60…33,002204221,C,3,700,A,61,1
60…33,001355113,C,3,702,B,61,1
60…33,002204271,C,3,700,B,61,1
60…33,001371111,C,1,711,B+,61,1
60…33,001403114,C,1,722,B+,61,1
60…33,002204231,C,3,700,C,61,1
60…33,001417267,C,3,702,C+,61,1
60…33,001403117,C,3,703,C+,61,1
60…34,001175165,C,1,711,A,61,1
60…34,001403114,C,1,721,B,61,1
60…34,002204271,C,3,700,C,61,1
60…34,002204231,C,3,700,C,61,1
60…34,002204221,C,3,700,C,61,1
60…34,001403117,C,3,703,C,61,1
60…34,001355113,C,3,702,C+,61,1
60…34,001417267,C,3,702,D,61,1
60…35,003751111,C,3,700,A,61,1
60…35,001355112,C,3,718,B,61,1
60…35,002204221,C,3,700,B,61,1
60…35,001403117,C,3,703,B+,61,1
60…35,001417267,C,3,702,C,61,1
60…35,002204271,C,3,700,C+,61,1
60…35,002204231,C,3,700,C+,61,1
60…35,001403114,C,1,721,C+,61,1
60…36,001175163,C,1,712,A,61,1
60…36,002204271,C,3,700,B+,61,1
60…36,001403117,C,3,703,C,61,1
60…36,002204231,C,3,700,C+,61,1
60…36,002204221,C,3,700,C+,61,1
60…36,001403114,C,1,721,C+,61,1
60…36,001417267,C,3,702,W,61,1
60…37,003751111,C,3,700,A,61,1
60…37,002204221,C,3,700,A,61,1
60…37,001355113,C,3,700,B,61,1
60…37,002204271,C,3,700,B,61,1
60…37,001417267,C,3,702,B,61,1
60…37,002204231,C,3,700,C+,61,1
60…37,001403114,C,1,721,C+,61,1
60…38,001999141,C,3,702,A,61,1
60…38,001175121,C,1,712,A,61,1
60…38,001355113,C,3,700,B,61,1
60…38,001403114,C,1,721,B,61,1
60…38,001507101,C,1,700,B+,61,1
60…38,001507102,C,1,700,B+,61,1
60…38,002204221,C,3,700,C+,61,1
60…38,001417267,C,3,702,C+,61,1
60…38,002204271,C,3,700,D+,61,1
60…38,002204231,C,3,700,D+,61,1
60…40,001999141,C,3,702,A,61,1
60…40,001175114,C,1,711,A,61,1
60…40,002204221,C,3,700,A,61,1
60…40,002204231,C,3,700,B+,61,1
60…40,002204271,C,3,700,C,61,1
60…40,001403114,C,1,721,C+,61,1
60…40,001417267,C,3,702,C+,61,1
60…40,001355112,C,3,719,D,61,1
60…42,001175163,C,1,713,A,61,1
60…42,002204271,C,3,700,C,61,1
60…42,002204221,C,3,700,C,61,1
60…42,001403114,C,1,722,C+,61,1
60…42,001403117,C,3,703,C+,61,1
60…42,001355113,C,3,702,D,61,1
60…42,002204231,C,3,700,D,61,1
60…42,001417267,C,3,702,D+,61,1
60…43,003751111,C,3,700,B,61,1
60…43,002204231,C,3,700,B,61,1
60…43,002204271,C,3,700,C+,61,1
60…43,001355112,C,3,718,C+,61,1
60…43,002204221,C,3,700,C+,61,1
60…43,001403114,C,1,721,C+,61,1
60…43,001417267,C,3,702,C+,61,1
60…43,001403117,C,3,703,C+,61,1
60…45,001999012,C,3,890,B+,61,1
60…45,002204221,C,3,841,C,61,1
60…45,001403114,C,1,843,C,61,1
60…45,001355112,C,3,846,C+,61,1
60…45,001403117,C,3,841,C+,61,1
60…45,002204231,C,3,841,W,61,1
60…46,001175165,C,1,845,A,61,1
60…46,001355112,C,3,846,C,61,1
60…46,001403117,C,3,841,C,61,1
60…46,001403114,C,1,843,C,61,1
60…46,002204221,C,3,841,C+,61,1
60…46,002204271,C,3,841,D+,61,1
60…46,002204231,C,3,841,W,61,1
60…48,001355112,C,3,846,B,61,1
60…48,002204221,C,3,841,C,61,1
60…48,001403114,C,1,843,C,61,1
60…48,001403117,C,3,841,C+,61,1
60…48,002204271,C,3,841,D,61,1
60…48,001417267,C,3,846,W,61,1
60…48,002204231,C,3,841,W,61,1
60…49,001999012,C,3,890,B,61,1
60…49,002204221,C,3,841,C,61,1
60…49,001403117,C,3,841,C,61,1
60…49,001403114,C,1,843,C,61,1
60…49,001417267,C,3,845,D,61,1
60…49,002204271,C,3,841,D+,61,1
60…49,002204231,C,3,841,W,61,1
60…50,001175165,C,1,845,A,61,1
60…50,001999012,C,3,890,B,61,1
60…50,001355112,C,3,846,C,61,1
60…50,001403117,C,3,841,C+,61,1
60…50,002204221,C,3,841,D,61,1
60…50,001403114,C,1,843,D,61,1
60…50,002204171,C,3,841,F,61,1
60…51,001999012,C,3,890,B,61,1
60…51,002204221,C,3,841,C,61,1
60…51,001403114,C,1,843,C,61,1
60…51,001403117,C,3,841,C+,61,1
60…51,001417267,C,3,845,D+,61,1
60…51,002204231,C,3,841,W,61,1
60…52,001999012,C,3,890,B,61,1
60…52,001403117,C,3,841,C,61,1
60…52,002204221,C,3,841,D,61,1
60…52,001355113,C,3,846,D+,61,1
60…52,001403114,C,1,843,D+,61,1
60…52,001420111,C,3,846,W,61,1
60…52,001175121,C,1,845,W,61,1
60…52,002204231,C,3,841,W,61,1
60…53,001999012,C,3,890,B,61,1
60…53,001355112,C,3,846,C,61,1
60…53,002204221,C,3,841,C,61,1
60…53,001403114,C,1,843,C,61,1
60…53,001403117,C,3,841,D,61,1
60…53,001417167,C,3,833,F,61,1
60…53,001420111,C,3,846,W,61,1
60…53,002204231,C,3,841,W,61,1
60…54,001355209,C,3,845,B,61,1
60…54,002204221,C,3,841,D+,61,1
60…54,001403117,C,3,841,D+,61,1
60…54,001403114,C,1,843,D+,61,1
60…54,001417167,C,3,833,F,61,1
60…54,002204231,C,3,841,W,61,1
60…55,001999012,C,3,890,B,61,1
60…55,001403117,C,3,841,B,61,1
60…55,001403114,C,1,843,C,61,1
60…55,002204221,C,3,841,C+,61,1
60…55,001417267,C,3,845,D,61,1
60…55,002204271,C,3,841,D+,61,1
60…55,002204231,C,3,841,F,61,1
60…56,002204171,C,3,841,C,61,1
60…56,001355112,C,3,846,C,61,1
60…56,001999012,C,3,890,C+,61,1
60…56,002204221,C,3,841,D,61,1
60…56,001417267,C,3,845,D,61,1
60…56,001403114,C,1,843,D,61,1
60…56,001403117,C,3,841,D+,61,1
60…56,002204231,C,3,841,W,61,1
60…57,001175165,C,1,845,B,61,1
60…57,001355112,C,3,846,C,61,1
60…57,002204171,C,3,841,D+,61,1
60…57,001403117,C,3,841,D+,61,1
60…57,001403114,C,1,843,D+,61,1
60…57,002204221,C,3,841,F,61,1
60…57,002204231,C,3,841,W,61,1
60…57,001999012,C,3,890,W,61,1
60…59,002204221,C,3,841,A,61,1
60…59,001417267,C,3,845,A,61,1
60…59,001403117,C,3,841,A,61,1
60…59,001355113,C,3,846,B,61,1
60…59,002204231,C,3,841,B,61,1
60…59,001999012,C,3,890,B+,61,1
60…59,001403114,C,1,843,C+,61,1
60…61,001403117,C,3,841,C,61,1
60…61,001175165,C,1,845,C+,61,1
60…61,001355113,C,3,846,D,61,1
60…61,002204221,C,3,841,D,61,1
60…61,001403114,C,1,843,D+,61,1
60…61,001417167,C,3,833,F,61,1
60…61,002204231,C,3,841,W,61,1
60…62,001175165,C,1,845,A,61,1
60…62,001403117,C,3,841,C,61,1
60…62,001403114,C,1,843,C,61,1
60…62,001355112,C,3,846,C+,61,1
60…62,002204271,C,3,841,D,61,1
60…62,001417267,C,3,846,D+,61,1
60…62,002204221,C,3,841,D+,61,1
60…62,002204231,C,3,841,W,61,1
60…63,001403114,C,1,843,C,61,1
60…63,002204271,C,3,841,D,61,1
60…63,001355113,C,3,846,D+,61,1
60…63,001417167,C,3,833,F,61,1
60…63,002204221,C,3,841,F,61,1
60…63,001403117,C,3,841,F,61,1
60…63,002204231,C,3,841,W,61,1
60…64,001175165,C,1,845,B+,61,1
60…64,001355113,C,3,846,C,61,1
60…64,002204221,C,3,841,C,61,1
60…64,001403114,C,1,843,C,61,1
60…64,001403117,C,3,841,C+,61,1
60…64,002204231,C,3,841,W,61,1
60…65,001999012,C,3,890,B,61,1
60…65,002204171,C,3,841,C,61,1
60…65,001355112,C,3,846,C,61,1
60…65,001403117,C,3,841,C,61,1
60…65,002204221,C,3,841,D,61,1
60…65,001403114,C,1,843,D+,61,1
60…65,002204231,C,3,841,W,61,1
60…66,001175165,C,1,845,A,61,1
60…66,002204221,C,3,841,C,61,1
60…66,001403114,C,1,843,C,61,1
60…66,001355113,C,3,846,C+,61,1
60…66,002204271,C,3,841,D+,61,1
60…66,001403117,C,3,841,D+,61,1
60…66,002204231,C,3,841,W,61,1
60…67,001175165,C,1,845,A,61,1
60…67,001999012,C,3,890,C+,61,1
60…67,001417167,C,3,833,D,61,1
60…67,002204171,C,3,841,D,61,1
60…67,002204221,C,3,841,D,61,1
60…67,001403114,C,1,843,D,61,1
60…67,001355112,C,3,846,D+,61,1
60…67,001403117,C,3,841,W,61,1
60…68,001175165,C,1,845,A,61,1
60…68,001403117,C,3,841,B,61,1
60…68,002204271,C,3,841,C+,61,1
60…68,002204221,C,3,841,C+,61,1
60…68,001403114,C,1,843,C+,61,1
60…68,001355113,C,3,846,D+,61,1
60…68,002204231,C,3,841,D+,61,1
60…70,001355112,C,3,846,C,61,1
60…70,001403117,C,3,841,C+,61,1
60…70,001403114,C,1,843,C+,61,1
60…70,002204171,C,3,841,D,61,1
60…70,002204221,C,3,841,D,61,1
60…70,001417267,C,3,845,D,61,1
60…71,001355112,C,3,846,C,61,1
60…71,001403114,C,1,843,C,61,1
60…71,002204221,C,3,841,C+,61,1
60…71,001403117,C,3,841,C+,61,1
60…71,002204271,C,3,841,D+,61,1
60…71,001417267,C,3,845,D+,61,1
60…71,002204231,C,3,841,F,61,1
60…72,002204221,C,3,841,D+,61,1
60…72,001999012,C,3,890,F,61,1
60…72,001355112,C,3,846,F,61,1
60…72,001403114,C,1,843,F,61,1
60…72,002204271,C,3,841,W,61,1
60…72,002204231,C,3,841,W,61,1
60…72,001403117,C,3,841,W,61,1
60…73,001355113,C,3,846,C,61,1
60…73,002204221,C,3,841,C,61,1
60…73,001403117,C,3,841,C+,61,1
60…73,001403114,C,1,843,C+,61,1
60…73,001417267,C,3,845,D,61,1
60…73,002204171,C,3,841,D+,61,1
60…73,002204231,C,3,841,W,61,1
60…74,001175165,C,1,845,A,61,1
60…74,002204221,C,3,841,B,61,1
60…74,001403117,C,3,841,C,61,1
60…74,001403114,C,1,843,C,61,1
60…74,001355112,C,3,846,D,61,1
60…74,002204271,C,3,841,D+,61,1
60…74,002204231,C,3,841,D+,61,1
60…75,001175165,C,1,845,A,61,1
60…75,002204231,C,3,841,B,61,1
60…75,002204271,C,3,841,B+,61,1
60…75,002204221,C,3,841,C,61,1
60…75,001403117,C,3,841,C,61,1
60…75,001403114,C,1,843,C,61,1
60…75,001355112,C,3,846,D+,61,1
60…75,001417267,C,3,846,W,61,1
60…76,002204271,C,3,841,A,61,1
60…76,002204221,C,3,841,A,61,1
60…76,001403117,C,3,841,A,61,1
60…76,001175165,C,1,845,A,61,1
60…76,001417267,C,3,845,B,61,1
60…76,001355113,C,3,846,C+,61,1
60…76,002204231,C,3,841,C+,61,1
60…76,001403114,C,1,843,D+,61,1
60…77,001999012,C,3,890,B,61,1
60…77,001355112,C,3,846,B,61,1
60…77,001403114,C,1,843,C,61,1
60…77,001403117,C,3,841,C+,61,1
60…77,001420111,C,3,846,D,61,1
60…77,002204221,C,3,841,D+,61,1
60…77,001175121,C,1,845,W,61,1
60…77,002204231,C,3,841,W,61,1
60…78,001175165,C,1,845,B+,61,1
60…78,001403114,C,1,843,C,61,1
60…78,002204171,C,3,841,D+,61,1
60…78,001417167,C,3,833,F,61,1
60…78,002204221,C,3,841,F,61,1
60…78,001403117,C,3,841,F,61,1
60…78,001355111,C,3,847,P,61,1
60…78,002204231,C,3,841,W,61,1
60…79,001999012,C,3,890,B,61,1
60…79,001403117,C,3,841,C+,61,1
60…79,001355113,C,3,846,D+,61,1
60…79,002204221,C,3,841,D+,61,1
60…79,001403114,C,1,843,D+,61,1
60…79,002204231,C,3,841,W,61,1
60…80,002204171,C,3,841,D,61,1
60…80,001355113,C,3,846,D,61,1
60…80,002204221,C,3,841,D,61,1
60…80,001403114,C,1,843,D,61,1
60…80,001403117,C,3,841,D+,61,1
60…80,001420111,C,3,845,F,61,1
60…81,001999012,C,3,890,B,61,1
60…81,001355112,C,3,846,C,61,1
60…81,001403114,C,1,843,D+,61,1
60…81,002204221,C,3,841,F,61,1
60…81,001403117,C,3,841,W,61,1
60…81,002204231,C,3,841,W,61,1
60…82,001355113,C,3,846,B,61,1
60…82,001999012,C,3,890,B+,61,1
60…82,002204231,C,3,841,C,61,1
60…82,001403114,C,1,843,C,61,1
60…82,002204271,C,3,841,C+,61,1
60…82,002204221,C,3,841,C+,61,1
60…82,001403117,C,3,841,C+,61,1
60…82,001417267,C,3,845,D+,61,1
60…83,002204171,C,3,841,C,61,1
60…83,001403114,C,1,843,C,61,1
60…83,001999012,C,3,890,C+,61,1
60…83,001355112,C,3,846,D+,61,1
60…83,002204221,C,3,841,D+,61,1
60…83,001403117,C,3,841,D+,61,1
60…83,002204231,C,3,841,W,61,1
60…84,002204221,C,3,841,B,61,1
60…84,002204231,C,3,841,C,61,1
60…84,001355112,C,3,846,C+,61,1
60…84,001403117,C,3,841,C+,61,1
60…84,001403114,C,1,843,C+,61,1
60…84,001417267,C,3,845,D+,61,1
60…85,001175165,C,1,845,B,61,1
60…85,001403117,C,3,841,C,61,1
60…85,001403114,C,1,843,C,61,1
60…85,001355112,C,3,846,C+,61,1
60…85,002204171,C,3,841,D,61,1
60…85,001417167,C,3,833,F,61,1
60…85,002204221,C,3,841,F,61,1
60…85,002204231,C,3,841,W,61,1
60…86,001999012,C,3,890,B,61,1
60…86,001355112,C,3,846,C,61,1
60…86,002204171,C,3,841,D,61,1
60…86,002204221,C,3,841,D,61,1
60…86,001403117,C,3,841,D,61,1
60…86,001403114,C,1,843,D+,61,1
60…86,001417167,C,3,833,W,61,1
