STD-ID,SUB-ID,REGIS-TYPE,CREDIT,SEC,GRADE,YEAR,SEMESTER
61…91,002204490,C,6,711,A,65,2
61…93,002204222,C,1,711,A,65,2
61…93,002204223,C,3,700,F,65,2
61…102,002204490,C,6,711,A,65,2
61…103,002204490,C,6,711,A,65,2
61…106,001200101,C,3,700,B+,65,2
61…106,002204371,C,3,700,D,65,2
61…109,002204490,C,6,711,A,65,2
61…111,002204490,C,6,711,A,65,2
61…113,002999038,C,3,700,A,65,2
61…113,002204499,C,2,711,A,65,2
61…113,002204421,C,3,700,C+,65,2
61…113,001459101,C,3,700,C+,65,2
61…124,002714101,C,3,700,A,65,2
61…124,002204461,C,3,700,B,65,2
61…124,001387102,C,3,700,C,65,2
61…125,002204490,C,6,711,A,65,2
61…135,001200101,C,3,700,A,65,2
61…135,002204499,C,2,711,A,65,2
61…135,002204371,C,3,700,C,65,2
61…135,002204232,C,3,700,D,65,2
61…135,001204351,C,3,1,D+,65,2
61…136,002204490,C,6,711,A,65,2
61…144,002999038,C,3,700,A,65,2
61…144,002204499,C,2,711,A,65,2
61…144,002204421,C,3,700,C,65,2
61…144,002204232,C,3,700,D,65,2
