STD-ID,SUB-ID,REGIS-TYPE,CREDIT,SEC,GRADE,YEAR,SEMESTER
61…88,002999144,C,1,731,A,61,1
61…88,001999111,C,2,717,A,61,1
61…88,001420113,C,1,730,B+,61,1
61…88,002204171,C,3,700,C,61,1
61…88,001999021,C,3,703,D+,61,1
61…88,001420111,C,3,701,F,61,1
61…88,001417167,C,3,700,F,61,1
61…88,001355111,C,3,713,P,61,1
61…89,002999144,C,1,731,A,61,1
61…89,001999111,C,2,717,A,61,1
61…89,001417167,C,3,700,B,61,1
61…89,002204171,C,3,700,B+,61,1
61…89,001420113,C,1,731,B+,61,1
61…89,001420111,C,3,701,C+,61,1
61…89,001999021,C,3,703,C+,61,1
61…89,001355111,C,3,99,P,61,1
61…89,001355112,C,3,99,P,61,1
61…90,002999144,C,1,731,A,61,1
61…90,001999111,C,2,717,A,61,1
61…90,001999021,C,3,703,B,61,1
61…90,001420113,C,1,730,B+,61,1
61…90,001355112,C,3,707,C+,61,1
61…90,002204171,C,3,700,D+,61,1
61…90,001355111,C,3,99,P,61,1
61…90,001420111,C,3,701,W,61,1
61…90,001417167,C,3,700,W,61,1
61…91,002999144,C,1,731,A,61,1
61…91,001999111,C,2,717,A,61,1
61…91,001355112,C,3,707,A,61,1
61…91,001420113,C,1,731,B,61,1
61…91,001999021,C,3,703,C+,61,1
61…91,001420111,C,3,701,D,61,1
61…91,002204171,C,3,700,D+,61,1
61…91,001417167,C,3,700,F,61,1
61…91,001355111,C,3,99,P,61,1
61…92,001999111,C,2,717,A,61,1
61…92,002999144,C,1,731,B+,61,1
61…92,001420113,C,1,730,B+,61,1
61…92,002204171,C,3,700,C,61,1
61…92,001417167,C,3,700,C,61,1
61…92,001420111,C,3,701,D,61,1
61…92,001999021,C,3,703,D+,61,1
61…92,001355111,C,3,713,P,61,1
61…93,001999111,C,2,717,A,61,1
61…93,002999144,C,1,731,B,61,1
61…93,001420113,C,1,730,B,61,1
61…93,001999021,C,3,703,C+,61,1
61…93,001420111,C,3,701,F,61,1
61…93,002204171,C,3,700,F,61,1
61…93,001355111,C,3,713,P,61,1
61…93,001417167,C,3,700,W,61,1
61…94,001420113,C,1,730,A,61,1
61…94,001999111,C,2,717,A,61,1
61…94,002999144,C,1,731,B,61,1
61…94,001999021,C,3,703,B,61,1
61…94,001417167,C,3,700,D,61,1
61…94,001420111,C,3,701,F,61,1
61…94,002204171,C,3,700,F,61,1
61…94,001355111,C,3,713,P,61,1
61…95,001420113,C,1,730,A,61,1
61…95,001420111,C,3,701,B,61,1
61…95,002999144,C,1,731,B,61,1
61…95,001355112,C,3,707,B,61,1
61…95,002204171,C,3,700,B+,61,1
61…95,001999111,C,2,717,B+,61,1
61…95,001417167,C,3,700,C,61,1
61…95,001999021,C,3,703,C+,61,1
61…95,001355111,C,3,99,P,61,1
61…96,001999111,C,2,717,A,61,1
61…96,001420113,C,1,730,B,61,1
61…96,002999144,C,1,731,B+,61,1
61…96,002204171,C,3,700,C,61,1
61…96,001417167,C,3,700,C,61,1
61…96,001999021,C,3,703,C+,61,1
61…96,001355111,C,3,713,P,61,1
61…96,001420111,C,3,701,W,61,1
61…97,001420113,C,1,731,A,61,1
61…97,001999111,C,2,717,A,61,1
61…97,001417167,C,3,799,A,61,1
61…97,002999144,C,1,731,B,61,1
61…97,001420111,C,3,701,C+,61,1
61…97,002204171,C,3,700,C+,61,1
61…97,001999021,C,3,703,C+,61,1
61…97,001355111,C,3,99,P,61,1
61…97,001355112,C,3,99,P,61,1
61…98,002999144,C,1,731,A,61,1
61…98,001999111,C,2,717,A,61,1
61…98,001999021,C,3,703,B+,61,1
61…98,002204171,C,3,700,C,61,1
61…98,001420113,C,1,731,C+,61,1
61…98,001417167,C,3,700,D,61,1
61…98,001420111,C,3,701,F,61,1
61…98,001355111,C,3,99,P,61,1
61…98,001355112,C,3,99,P,61,1
61…99,002999144,C,1,731,A,61,1
61…99,001999111,C,2,717,A,61,1
61…99,001355112,C,3,707,B,61,1
61…99,001420111,C,3,701,C,61,1
61…99,002204171,C,3,700,C,61,1
61…99,001420113,C,1,730,C+,61,1
61…99,001999021,C,3,703,C+,61,1
61…99,001417167,C,3,700,D+,61,1
61…99,001355111,C,3,99,P,61,1
61…100,002999144,C,1,731,A,61,1
61…100,001999111,C,2,717,A,61,1
61…100,001355112,C,3,707,B,61,1
61…100,001420113,C,1,730,B+,61,1
61…100,001420111,C,3,701,C,61,1
61…100,001417167,C,3,700,C,61,1
61…100,001999021,C,3,703,C,61,1
61…100,002204171,C,3,700,D+,61,1
61…100,001355111,C,3,99,P,61,1
61…101,002999144,C,1,731,A,61,1
61…101,001999111,C,2,717,A,61,1
61…101,001420113,C,1,730,B,61,1
61…101,001999021,C,3,703,C+,61,1
61…101,001355112,C,3,707,C+,61,1
61…101,002204171,C,3,700,F,61,1
61…101,001417167,C,3,700,F,61,1
61…101,001355111,C,3,99,P,61,1
61…101,001420111,C,3,701,W,61,1
61…102,002999144,C,1,731,A,61,1
61…102,001999111,C,2,717,A,61,1
61…102,001420113,C,1,731,B,61,1
61…102,001355112,C,3,707,B+,61,1
61…102,001999021,C,3,703,C,61,1
61…102,002204171,C,3,700,D,61,1
61…102,001420111,C,3,701,F,61,1
61…102,001417167,C,3,700,F,61,1
61…102,001355111,C,3,99,P,61,1
61…103,001999111,C,2,717,A,61,1
61…103,001355112,C,3,707,A,61,1
61…103,001420113,C,1,731,B,61,1
61…103,002999144,C,1,731,B+,61,1
61…103,002204171,C,3,700,D+,61,1
61…103,001999021,C,3,703,D+,61,1
61…103,001417167,C,3,700,F,61,1
61…103,001355111,C,3,99,P,61,1
61…103,001420111,C,3,701,W,61,1
61…104,001999111,C,2,717,B+,61,1
61…104,002999144,C,1,731,D,61,1
61…104,001420111,C,3,701,F,61,1
61…104,002204171,C,3,700,F,61,1
61…104,001420113,C,1,730,F,61,1
61…104,001999021,C,3,703,F,61,1
61…104,001355111,C,3,713,NP,61,1
61…104,001417167,C,3,700,W,61,1
61…105,001999111,C,2,717,A,61,1
61…105,002999144,C,1,731,B,61,1
61…105,002204171,C,3,700,C,61,1
61…105,001420113,C,1,730,C+,61,1
61…105,001999021,C,3,703,C+,61,1
61…105,001420111,C,3,701,F,61,1
61…105,001417167,C,3,700,F,61,1
61…105,001355111,C,3,99,P,61,1
61…106,002999144,C,1,731,A,61,1
61…106,001999111,C,2,717,A,61,1
61…106,001355112,C,3,707,B,61,1
61…106,001420113,C,1,730,B+,61,1
61…106,001999021,C,3,703,C,61,1
61…106,001420111,C,3,701,D,61,1
61…106,001417167,C,3,700,D,61,1
61…106,002204171,C,3,700,D+,61,1
61…106,001355111,C,3,99,P,61,1
61…107,001999111,C,2,717,A,61,1
61…107,002999144,C,1,731,B+,61,1
61…107,001420111,C,3,701,C,61,1
61…107,001420113,C,1,731,C,61,1
61…107,002204171,C,3,700,C+,61,1
61…107,001999021,C,3,703,C+,61,1
61…107,001417167,C,3,700,D+,61,1
61…107,001355111,C,3,99,P,61,1
61…107,001355112,C,3,99,P,61,1
61…108,002999144,C,1,731,A,61,1
61…108,001420113,C,1,730,A,61,1
61…108,001999111,C,2,717,A,61,1
61…108,001355112,C,3,707,B+,61,1
61…108,001999021,C,3,703,C+,61,1
61…108,001420111,C,3,701,D,61,1
61…108,002204171,C,3,700,D+,61,1
61…108,001355111,C,3,99,P,61,1
61…108,001417167,C,3,700,W,61,1
61…109,002999144,C,1,731,A,61,1
61…109,001420113,C,1,730,B,61,1
61…109,001999111,C,2,717,B+,61,1
61…109,001999021,C,3,703,C+,61,1
61…109,002204171,C,3,700,D,61,1
61…109,001355111,C,3,714,P,61,1
61…109,001420111,C,3,701,W,61,1
61…109,001417167,C,3,700,W,61,1
61…110,002999144,C,1,731,A,61,1
61…110,001999111,C,2,717,A,61,1
61…110,001420111,C,3,701,C,61,1
61…110,002204171,C,3,700,C+,61,1
61…110,001420113,C,1,730,C+,61,1
61…110,001417167,C,3,700,C+,61,1
61…110,001999021,C,3,703,C+,61,1
61…110,001355111,C,3,714,P,61,1
61…111,002999144,C,1,731,A,61,1
61…111,001420113,C,1,730,A,61,1
61…111,001999111,C,2,717,A,61,1
61…111,001355112,C,3,707,B+,61,1
61…111,002204171,C,3,700,C,61,1
61…111,001999021,C,3,703,C+,61,1
61…111,001420111,C,3,701,D,61,1
61…111,001417167,C,3,700,F,61,1
61…111,001355111,C,3,99,P,61,1
61…112,002999144,C,1,731,A,61,1
61…112,001420113,C,1,731,B,61,1
61…112,001999111,C,2,717,B+,61,1
61…112,001355112,C,3,707,B+,61,1
61…112,002204171,C,3,700,C,61,1
61…112,001999021,C,3,703,C,61,1
61…112,001420111,C,3,701,D,61,1
61…112,001417167,C,3,700,D+,61,1
61…112,001355111,C,3,99,P,61,1
61…113,002999144,C,1,731,A,61,1
61…113,001420113,C,1,731,A,61,1
61…113,001999111,C,2,717,A,61,1
61…113,001355112,C,3,707,B+,61,1
61…113,001999021,C,3,703,C+,61,1
61…113,002204171,C,3,700,F,61,1
61…113,001417167,C,3,700,F,61,1
61…113,001355111,C,3,99,P,61,1
61…113,001420111,C,3,701,W,61,1
61…114,002999144,C,1,731,A,61,1
61…114,001420113,C,1,730,A,61,1
61…114,001999111,C,2,717,A,61,1
61…114,001355112,C,3,707,B,61,1
61…114,001999021,C,3,703,C+,61,1
61…114,001420111,C,3,701,D,61,1
61…114,002204171,C,3,700,D+,61,1
61…114,001417167,C,3,700,D+,61,1
61…114,001355111,C,3,99,P,61,1
61…115,002999144,C,1,731,A,61,1
61…115,001999111,C,2,717,A,61,1
61…115,001355112,C,3,707,A,61,1
61…115,001420113,C,1,731,B,61,1
61…115,001999021,C,3,703,C,61,1
61…115,002204171,C,3,700,D,61,1
61…115,001417167,C,3,700,D,61,1
61…115,001355111,C,3,99,P,61,1
61…115,001420111,C,3,701,W,61,1
61…116,001999111,C,2,717,A,61,1
61…116,002999144,C,1,731,C+,61,1
61…116,002204171,C,3,700,F,61,1
61…116,001999021,C,3,703,F,61,1
61…116,001417167,C,3,700,F,61,1
61…116,001420113,C,1,731,F,61,1
61…116,001355112,C,3,707,F,61,1
61…116,001355111,C,3,99,P,61,1
61…116,001420111,C,3,701,W,61,1
61…117,002999144,C,1,731,A,61,1
61…117,001999111,C,2,717,A,61,1
61…117,001355112,C,3,707,A,61,1
61…117,001999021,C,3,703,B,61,1
61…117,001420113,C,1,731,C+,61,1
61…117,002204171,C,3,700,D,61,1
61…117,001420111,C,3,701,F,61,1
61…117,001417167,C,3,700,F,61,1
61…117,001355111,C,3,99,P,61,1
61…118,002999144,C,1,731,A,61,1
61…118,001999111,C,2,717,A,61,1
61…118,001420113,C,1,731,B,61,1
61…118,001355112,C,3,707,B+,61,1
61…118,002204171,C,3,700,C,61,1
61…118,001999021,C,3,703,C,61,1
61…118,001420111,C,3,701,D+,61,1
61…118,001417167,C,3,700,D+,61,1
61…118,001355111,C,3,99,P,61,1
61…119,002999144,C,1,731,A,61,1
61…119,001999111,C,2,717,A,61,1
61…119,002204171,C,3,700,B+,61,1
61…119,001420113,C,1,730,B+,61,1
61…119,001999021,C,3,703,C+,61,1
61…119,001355112,C,3,707,C+,61,1
61…119,001420111,C,3,701,D,61,1
61…119,001417167,C,3,700,D+,61,1
61…119,001355111,C,3,99,P,61,1
61…120,002999144,C,1,731,A,61,1
61…120,001999111,C,2,717,A,61,1
61…120,001420113,C,1,731,B,61,1
61…120,001999021,C,3,703,B+,61,1
61…120,001417167,C,3,700,C,61,1
61…120,002204171,C,3,700,C+,61,1
61…120,001355112,C,3,708,C+,61,1
61…120,001420111,C,3,701,D+,61,1
61…120,001355111,C,3,99,P,61,1
61…121,001999111,C,2,717,A,61,1
61…121,001999021,C,3,703,B,61,1
61…121,001420113,C,1,731,B,61,1
61…121,001355112,C,3,708,B+,61,1
61…121,002204171,C,3,700,C,61,1
61…121,002999144,C,1,731,C+,61,1
61…121,001417167,C,3,700,D,61,1
61…121,001355111,C,3,99,P,61,1
61…121,001420111,C,3,701,W,61,1
61…122,001999111,C,2,717,A,61,1
61…122,002999144,C,1,731,B,61,1
61…122,001420113,C,1,731,B+,61,1
61…122,002204171,C,3,700,C+,61,1
61…122,001999021,C,3,703,C+,61,1
61…122,001420111,C,3,701,D,61,1
61…122,001417167,C,3,700,D,61,1
61…122,001355111,C,3,99,P,61,1
61…122,001355112,C,3,99,P,61,1
61…123,001420113,C,1,731,A,61,1
61…123,001355112,C,3,708,A,61,1
61…123,001999111,C,2,717,A,61,1
61…123,002999144,C,1,731,B,61,1
61…123,002204171,C,3,700,B,61,1
61…123,001420111,C,3,701,B+,61,1
61…123,001999021,C,3,703,C+,61,1
61…123,001417167,C,3,700,C+,61,1
61…123,001355111,C,3,99,P,61,1
61…124,001420113,C,1,731,A,61,1
61…124,002999144,C,1,731,B,61,1
61…124,001999111,C,2,717,B+,61,1
61…124,002204171,C,3,700,C+,61,1
61…124,001999021,C,3,703,C+,61,1
61…124,001417167,C,3,700,D,61,1
61…124,001420111,C,3,701,F,61,1
61…124,001355111,C,3,99,P,61,1
61…124,001355112,C,3,99,P,61,1
61…125,001999111,C,2,717,A,61,1
61…125,001420113,C,1,731,B+,61,1
61…125,001355112,C,3,708,B+,61,1
61…125,001999021,C,3,703,C,61,1
61…125,002999144,C,1,731,C+,61,1
61…125,002204171,C,3,700,D+,61,1
61…125,001420111,C,3,701,F,61,1
61…125,001417167,C,3,700,F,61,1
61…125,001355111,C,3,99,P,61,1
61…126,002999144,C,1,731,A,61,1
61…126,001420111,C,3,701,A,61,1
61…126,001417167,C,3,700,A,61,1
61…126,001420113,C,1,731,A,61,1
61…126,001999111,C,2,717,A,61,1
61…126,002204171,C,3,700,B,61,1
61…126,001999021,C,3,703,B+,61,1
61…126,001355112,C,3,708,B+,61,1
61…126,001355111,C,3,99,P,61,1
61…127,002999144,C,1,731,A,61,1
61…127,001420113,C,1,737,A,61,1
61…127,001999111,C,2,717,A,61,1
61…127,001355112,C,3,708,B+,61,1
61…127,002204171,C,3,700,C,61,1
61…127,001999021,C,3,703,C,61,1
61…127,001417167,C,3,700,C,61,1
61…127,001420111,C,3,701,C+,61,1
61…127,001355111,C,3,99,P,61,1
61…128,002999144,C,1,731,A,61,1
61…128,002204171,C,3,700,A,61,1
61…128,001999021,C,3,703,A,61,1
61…128,001999111,C,2,717,A,61,1
61…128,001355112,C,3,708,B,61,1
61…128,001420111,C,3,701,C,61,1
61…128,001420113,C,1,737,C+,61,1
61…128,001417167,C,3,700,C+,61,1
61…128,001355111,C,3,99,P,61,1
61…129,002999144,C,1,731,A,61,1
61…129,001999111,C,2,717,A,61,1
61…129,001999021,C,3,703,B+,61,1
61…129,001355112,C,3,708,B+,61,1
61…129,001420113,C,1,736,B+,61,1
61…129,001417167,C,3,700,C,61,1
61…129,002204171,C,3,700,C+,61,1
61…129,001420111,C,3,701,D,61,1
61…129,001355111,C,3,99,P,61,1
61…130,002999144,C,1,731,A,61,1
61…130,001355112,C,3,708,A,61,1
61…130,001999111,C,2,717,A,61,1
61…130,001420113,C,1,737,B,61,1
61…130,002204171,C,3,700,C,61,1
61…130,001999021,C,3,703,C+,61,1
61…130,001420111,C,3,701,F,61,1
61…130,001417167,C,3,700,F,61,1
61…130,001355111,C,3,99,P,61,1
61…131,002999144,C,1,731,A,61,1
61…131,002204171,C,3,700,B,61,1
61…131,001999021,C,3,703,B,61,1
61…131,001417167,C,3,700,B,61,1
61…131,001355112,C,3,708,B,61,1
61…131,001420113,C,1,736,B,61,1
61…131,001999111,C,2,717,B+,61,1
61…131,001420111,C,3,701,C+,61,1
61…131,001355111,C,3,99,P,61,1
61…132,002999144,C,1,731,A,61,1
61…132,001999111,C,2,717,A,61,1
61…132,001999021,C,3,703,B,61,1
61…132,001420113,C,1,736,B,61,1
61…132,001355112,C,3,708,B+,61,1
61…132,002204171,C,3,700,C,61,1
61…132,001420111,C,3,701,F,61,1
61…132,001355111,C,3,99,P,61,1
61…132,001417167,C,3,700,W,61,1
61…133,001999213,C,3,700,A,61,1
61…133,001999021,C,3,703,D,61,1
61…133,001417167,C,3,700,D,61,1
61…133,002204171,C,3,700,D+,61,1
61…133,001355111,C,3,99,P,61,1
61…133,001420111,C,3,701,W,61,1
61…134,002999144,C,1,731,A,61,1
61…134,001999111,C,2,717,A,61,1
61…134,001999021,C,3,703,B,61,1
61…134,001420113,C,1,736,B,61,1
61…134,002204171,C,3,700,D,61,1
61…134,001420111,C,3,701,D+,61,1
61…134,001417167,C,3,700,F,61,1
61…134,001355111,C,3,714,P,61,1
61…135,002999144,C,1,731,A,61,1
61…135,001507101,C,1,700,B,61,1
61…135,001507102,C,1,700,B+,61,1
61…135,001999111,C,2,717,B+,61,1
61…135,001420113,C,1,736,C+,61,1
61…135,001420111,C,3,701,F,61,1
61…135,002204171,C,3,700,F,61,1
61…135,001417167,C,3,700,F,61,1
61…135,001355111,C,3,714,P,61,1
61…135,001999021,C,3,703,W,61,1
61…136,002999144,C,1,731,A,61,1
61…136,001999111,C,2,717,A,61,1
61…136,001420113,C,1,736,A,61,1
61…136,002204171,C,3,700,C,61,1
61…136,001417167,C,3,700,D,61,1
61…136,001999021,C,3,703,D+,61,1
61…136,001420111,C,3,701,F,61,1
61…136,001355111,C,3,714,P,61,1
61…137,002999144,C,1,731,A,61,1
61…137,001999021,C,3,703,A,61,1
61…137,001999111,C,2,717,A,61,1
61…137,002204171,C,3,700,B,61,1
61…137,001420113,C,1,737,B+,61,1
61…137,001355112,C,3,708,B+,61,1
61…137,001420111,C,3,701,C,61,1
61…137,001417167,C,3,700,D,61,1
61…137,001355111,C,3,99,P,61,1
61…138,002999144,C,1,731,A,61,1
61…138,001999111,C,2,717,A,61,1
61…138,001420113,C,1,736,A,61,1
61…138,002204171,C,3,700,B,61,1
61…138,001999021,C,3,703,B,61,1
61…138,001420111,C,3,701,C,61,1
61…138,001417167,C,3,700,C+,61,1
61…138,001355111,C,3,714,P,61,1
61…139,002999144,C,1,731,A,61,1
61…139,001999111,C,2,717,A,61,1
61…139,001355112,C,3,707,A,61,1
61…139,002204171,C,3,700,B,61,1
61…139,001420113,C,1,737,C+,61,1
61…139,001999021,C,3,703,C+,61,1
61…139,001417167,C,3,700,D+,61,1
61…139,001420111,C,3,701,F,61,1
