STD-ID,SUB-ID,REGIS-TYPE,CREDIT,SEC,GRADE,YEAR,SEMESTER
61…88,002204341,C,3,700,A,63,2
61…88,002204497,C,1,700,A,63,2
61…88,002206111,C,3,701,B,63,2
61…88,002204372,C,3,700,B+,63,2
61…88,002204451,C,3,700,C,63,2
61…88,002204371,C,3,700,C,63,2
61…88,002204223,C,3,700,C,63,2
61…88,002204232,C,3,700,F,63,2
61…89,002204341,C,3,700,A,63,2
61…89,002204372,C,3,700,A,63,2
61…89,002204497,C,1,700,A,63,2
61…89,001355304,C,3,700,A,63,2
61…89,002204451,C,3,700,A,63,2
61…89,002206111,C,3,701,B,63,2
61…89,002204371,C,3,700,B,63,2
61…89,002204412,C,3,700,B,63,2
61…90,002204341,C,3,700,A,63,2
61…90,002204497,C,1,700,A,63,2
61…90,002206111,C,3,701,B,63,2
61…90,002204482,C,3,700,B,63,2
61…90,002204372,C,3,700,B+,63,2
61…90,002204371,C,3,700,D+,63,2
61…90,002204232,C,3,700,D+,63,2
61…90,002204223,C,3,700,D+,63,2
61…91,002204497,C,1,700,A,63,2
61…91,002206111,C,3,700,B,63,2
61…91,002204341,C,3,700,B,63,2
61…91,002204372,C,3,700,C+,63,2
61…91,001417267,C,3,700,C+,63,2
61…91,002204371,C,3,700,C+,63,2
61…91,002204412,C,3,700,C+,63,2
61…91,002204232,C,3,700,F,63,2
61…92,002204341,C,3,700,A,63,2
61…92,002204497,C,1,700,A,63,2
61…92,002206111,C,3,701,B,63,2
61…92,002204372,C,3,700,B,63,2
61…92,002204482,C,3,700,B,63,2
61…92,002204474,C,3,700,C,63,2
61…92,002204232,C,3,700,D,63,2
61…92,002204371,C,3,700,D+,63,2
61…93,002204497,C,1,700,A,63,2
61…93,002714102,C,3,700,A,63,2
61…93,002206111,C,3,701,B,63,2
61…93,002204482,C,3,700,B,63,2
61…93,002204341,C,3,700,B+,63,2
61…93,002204372,C,3,700,C,63,2
61…93,001420111,C,3,700,C+,63,2
61…93,001417168,C,3,702,C+,63,2
61…94,002204497,C,1,700,A,63,2
61…94,002206111,C,3,701,B,63,2
61…94,002717011,C,3,700,B,63,2
61…94,002204341,C,3,700,B,63,2
61…94,002204412,C,3,700,B,63,2
61…94,002204371,C,3,700,C,63,2
61…94,002204223,C,3,700,D,63,2
61…94,002204372,C,3,700,D+,63,2
61…95,002204341,C,3,700,A,63,2
61…95,002204497,C,1,700,A,63,2
61…95,002204451,C,3,700,A,63,2
61…95,002204412,C,3,700,A,63,2
61…95,002206111,C,3,701,B,63,2
61…95,002717011,C,3,700,B,63,2
61…95,002204372,C,3,700,B+,63,2
61…95,002204371,C,3,700,C,63,2
61…96,002204341,C,3,700,A,63,2
61…96,002204497,C,1,700,A,63,2
61…96,002717011,C,3,700,B,63,2
61…96,002206111,C,3,701,B+,63,2
61…96,002204232,C,3,700,C,63,2
61…96,002204372,C,3,700,C+,63,2
61…96,002204451,C,3,700,C+,63,2
61…96,002204371,C,3,700,C+,63,2
61…97,002204497,C,1,700,A,63,2
61…97,001355304,C,3,700,B,63,2
61…97,002206111,C,3,700,C,63,2
61…97,002204371,C,3,700,C,63,2
61…97,002204412,C,3,700,C,63,2
61…97,002204372,C,3,700,C+,63,2
61…97,002204341,C,3,700,D+,63,2
61…98,001999212,C,3,701,A,63,2
61…98,002204497,C,1,700,A,63,2
61…98,002204341,C,3,700,B,63,2
61…98,002204372,C,3,700,B+,63,2
61…98,002204371,C,3,700,B+,63,2
61…98,002206111,C,3,701,C+,63,2
61…98,002204432,C,3,700,C+,63,2
61…98,002204223,C,3,700,C+,63,2
61…100,002204341,C,3,700,A,63,2
61…100,002204372,C,3,700,A,63,2
61…100,002204497,C,1,700,A,63,2
61…100,002204461,C,3,700,A,63,2
61…100,002206111,C,3,701,B,63,2
61…100,002204451,C,3,700,B+,63,2
61…100,002204412,C,3,700,C,63,2
61…100,002204371,C,3,700,C+,63,2
61…101,003751111,C,3,700,A,63,2
61…101,002204497,C,1,700,A,63,2
61…101,002717011,C,3,700,B,63,2
61…101,002204341,C,3,700,B,63,2
61…101,002206111,C,3,701,B+,63,2
61…101,002204372,C,3,700,C,63,2
61…101,002204412,C,3,700,C+,63,2
61…101,002204223,C,3,700,D,63,2
61…102,002204497,C,1,700,A,63,2
61…102,002206111,C,3,701,B,63,2
61…102,002204341,C,3,700,B,63,2
61…102,001355103,C,3,708,B,63,2
61…102,002204372,C,3,700,B,63,2
61…102,002204371,C,3,700,C,63,2
61…102,002204232,C,3,700,D,63,2
61…102,002204223,C,3,700,D+,63,2
61…103,002204497,C,1,700,A,63,2
61…103,002204341,C,3,700,B,63,2
61…103,002204421,C,3,700,C,63,2
61…103,002206111,C,3,701,C+,63,2
61…103,002717011,C,3,700,C+,63,2
61…103,002204372,C,3,700,D,63,2
61…103,002204371,C,3,700,D+,63,2
61…103,002204232,C,3,700,W,63,2
61…105,002204497,C,1,700,A,63,2
61…105,002204412,C,3,700,B,63,2
61…105,002204341,C,3,700,B+,63,2
61…105,002204371,C,3,700,C,63,2
61…105,002206111,C,3,701,C+,63,2
61…105,002204372,C,3,700,C+,63,2
61…105,002204232,C,3,700,D,63,2
61…105,002204223,C,3,700,D+,63,2
61…106,002204497,C,1,700,A,63,2
61…106,002206111,C,3,700,C+,63,2
61…106,002204341,C,3,700,D+,63,2
61…106,002204372,C,3,700,D+,63,2
61…106,001417267,C,3,700,D+,63,2
61…106,002204461,C,3,700,D+,63,2
61…106,002204232,C,3,700,F,63,2
61…106,002204451,C,3,700,W,63,2
61…107,002204497,C,1,700,A,63,2
61…107,002204461,C,3,700,A,63,2
61…107,002204341,C,3,700,B+,63,2
61…107,001355208,C,3,700,B+,63,2
61…107,002204372,C,3,700,B+,63,2
61…107,002204451,C,3,700,B+,63,2
61…107,002204371,C,3,700,B+,63,2
61…107,002206111,C,3,700,C+,63,2
61…108,002204341,C,3,700,A,63,2
61…108,002204497,C,1,700,A,63,2
61…108,001355103,C,3,708,B,63,2
61…108,002204372,C,3,700,B,63,2
61…108,002204412,C,3,700,B,63,2
61…108,002206111,C,3,701,B+,63,2
61…108,002204371,C,3,700,C+,63,2
61…109,002204497,C,1,700,A,63,2
61…109,002204372,C,3,700,B,63,2
61…109,002204341,C,3,700,B+,63,2
61…109,002204371,C,3,700,C,63,2
61…109,002206111,C,3,701,C+,63,2
